Lateral(mm),Vertical(mm),Raw(µm)
11.82309914,40,-234.221974
11.83294296,40,-233.9937796
11.84278774,40,-234.0230642
11.85263157,40,-234.198316
11.86247635,40,NaN
11.87232018,40,NaN
11.88216496,40,NaN
11.89200974,40,NaN
11.90185356,40,NaN
11.91169834,40,-233.0776528
11.92154217,40,-232.4476197
11.93138695,40,-232.8667398
11.94123077,40,NaN
11.95107555,40,NaN
11.96092033,40,-232.3155312
11.97076416,40,-232.5238989
11.98060894,40,-232.5768147
11.99045277,40,-232.5183796
12.00029755,40,NaN
12.01014233,40,NaN
12.01998615,40,NaN
12.02983093,40,-231.3557857
12.03967476,40,NaN
12.04951954,40,NaN
12.05936337,40,NaN
12.06920815,40,NaN
12.07905293,40,NaN
12.08889675,40,NaN
12.09874153,40,NaN
12.10858536,40,NaN
12.11843014,40,NaN
12.12827396,40,NaN
12.13811874,40,NaN
12.14796352,40,NaN
12.15780735,40,NaN
12.16765213,40,NaN
12.17749596,40,NaN
12.18734074,40,NaN
12.19718552,40,NaN
12.20702934,40,NaN
12.21687412,40,NaN
12.22671795,40,NaN
12.23656273,40,NaN
12.24640656,40,NaN
12.25625134,40,NaN
12.26609612,40,NaN
12.27593994,40,NaN
12.28578472,40,NaN
12.29562855,40,NaN
12.30547333,40,NaN
12.31531715,40,NaN
12.32516193,40,NaN
12.33500671,40,NaN
12.34485054,40,NaN
12.35469532,40,NaN
12.36453915,40,NaN
12.37438393,40,NaN
12.38422871,40,NaN
12.39407253,40,NaN
12.40391731,40,NaN
12.41376114,40,NaN
12.42360592,40,NaN
12.43344975,40,NaN
12.44329453,40,NaN
12.45313931,40,NaN
12.46298313,40,NaN
12.47282791,40,-227.2956022
12.48267174,40,-227.2125177
12.49251652,40,-227.4026395
12.50236034,40,-227.5248416
12.51220512,40,NaN
12.5220499,40,-226.4929698
12.53189373,40,-226.7386867
12.54173851,40,-226.4912283
12.55158234,40,-225.926918
12.56142712,40,-226.1667673
12.5712719,40,-226.5180747
12.58111572,40,-225.8667949
12.5909605,40,-226.1062691
12.60080433,40,-225.5214355
12.61064911,40,-225.3280717
12.62049294,40,-225.526794
12.63033772,40,-225.6606509
12.6401825,40,-225.7111018
12.65002632,40,-225.7289458
12.6598711,40,NaN
12.66971493,40,NaN
12.67955971,40,-225.5137727
12.68940353,40,-225.5152731
12.69924831,40,-225.4637773
12.70909309,40,NaN
12.71893692,40,NaN
12.7287817,40,-224.3505626
12.73862553,40,-224.4652894
12.74847031,40,-224.638505
12.75831509,40,NaN
12.76815891,40,-224.5907066
12.77800369,40,-224.4279938
12.78784752,40,-224.6081755
12.7976923,40,-224.6120605
12.80753613,40,-224.402889
12.81738091,40,-224.3775965
12.82722569,40,NaN
12.83706951,40,NaN
12.84691429,40,-223.9383015
12.85675812,40,-223.9763741
12.8666029,40,NaN
12.87644672,40,NaN
12.8862915,40,-223.5271389
12.89613628,40,NaN
12.90598011,40,NaN
12.91582489,40,-223.1191111
12.92566872,40,-223.2490831
12.9355135,40,-222.856354
12.94535828,40,-222.8389386
12.9552021,40,-222.4623388
12.96504688,40,-222.8182278
12.97489071,40,NaN
12.98473549,40,NaN
12.99457932,40,NaN
13.0044241,40,NaN
13.01426888,40,-221.0061224
13.0241127,40,-221.019626
13.03395748,40,-221.0301556
13.04380131,40,-220.4465277
13.05364609,40,-220.7902795
13.06348991,40,-220.9749088
13.07333469,40,-221.0639681
13.08317947,40,-221.0680942
13.0930233,40,-220.1530391
13.10286808,40,-220.4257364
13.11271191,40,-220.1958809
13.12255669,40,NaN
13.13240147,40,NaN
13.14224529,40,NaN
13.15209007,40,NaN
13.1619339,40,NaN
13.17177868,40,NaN
13.18162251,40,-218.7338236
13.19146729,40,-219.8088586
13.20131207,40,NaN
13.21115589,40,NaN
13.22100067,40,-219.6041347
13.2308445,40,-219.8058042
13.24068928,40,-219.8880314
13.2505331,40,-218.768306
13.26037788,40,-219.0376274
13.27022266,40,-219.0934636
13.28006649,40,-219.0319741
13.28991127,40,-219.2126113
13.2997551,40,-218.9556414
13.30959988,40,-219.1555694
13.31944466,40,-218.9727084
13.32928848,40,-219.0448079
13.33913326,40,-219.3077258
13.34897709,40,-219.1860596
13.35882187,40,-218.0048447
13.3686657,40,NaN
13.37851048,40,-219.0576416
13.38835526,40,-218.8684575
13.39819908,40,-218.9298667
13.40804386,40,-219.5096364
13.41788769,40,NaN
13.42773247,40,NaN
13.43757629,40,NaN
13.44742107,40,-217.1592366
13.45726585,40,-217.6702828
13.46710968,40,-217.9824727
13.47695446,40,NaN
13.48679829,40,-216.5106093
13.49664307,40,-216.574135
13.50648785,40,NaN
13.51633167,40,NaN
13.52617645,40,NaN
13.53602028,40,NaN
13.54586506,40,NaN
13.55570889,40,NaN
13.56555367,40,-216.5718845
13.57539845,40,-216.9275055
13.58524227,40,NaN
13.59508705,40,NaN
13.60493088,40,NaN
13.61477566,40,NaN
13.62461948,40,NaN
13.63446426,40,NaN
13.64430904,40,NaN
13.65415287,40,NaN
13.66399765,40,NaN
13.67384148,40,NaN
13.68368626,40,NaN
13.69353104,40,NaN
13.70337486,40,NaN
13.71321964,40,NaN
13.72306347,40,NaN
13.73290825,40,NaN
13.74275208,40,NaN
13.75259686,40,NaN
13.76244164,40,NaN
13.77228546,40,NaN
13.78213024,40,NaN
13.79197407,40,NaN
13.80181885,40,NaN
13.81166267,40,NaN
13.82150745,40,NaN
13.83135223,40,NaN
13.84119606,40,NaN
13.85104084,40,NaN
13.86088467,40,NaN
13.87072945,40,NaN
13.88057423,40,NaN
13.89041805,40,NaN
13.90026283,40,NaN
13.91010666,40,NaN
13.91995144,40,NaN
13.92979527,40,NaN
13.93964005,40,NaN
13.94948483,40,NaN
13.95932865,40,NaN
13.96917343,40,NaN
13.97901726,40,NaN
13.98886204,40,NaN
13.99870586,40,NaN
14.00855064,40,NaN
14.01839542,40,NaN
14.02823925,40,-211.2660494
14.03808403,40,-210.7921916
14.04792786,40,-211.0280488
14.05777264,40,NaN
14.06761742,40,-210.9188948
14.07746124,40,-210.7401064
14.08730602,40,-210.8711232
14.09714985,40,-211.3690945
14.10699463,40,NaN
14.11683846,40,-210.1793595
14.12668324,40,-209.4494428
14.13652802,40,-209.489766
14.14637184,40,-209.5303839
14.15621662,40,-209.6616687
14.16606045,40,-209.6389752
14.17590523,40,-209.4170235
14.18574905,40,-209.5047967
14.19559383,40,NaN
14.20543861,40,NaN
14.21528244,40,-208.1758194
14.22512722,40,-208.4022991
14.23497105,40,-209.5896764
14.24481583,40,-209.1268037
14.25466061,40,-208.1801867
14.26450443,40,NaN
14.27434921,40,NaN
14.28419304,40,-208.5800695
14.29403782,40,-208.5611537
14.30388165,40,NaN
14.31372643,40,NaN
14.32357121,40,NaN
14.33341503,40,NaN
14.34325981,40,-207.4552534
14.35310364,40,-207.5785272
14.36294842,40,-207.6615045
14.37279224,40,NaN
14.38263702,40,NaN
14.3924818,40,NaN
14.40232563,40,NaN
14.41217041,40,NaN
14.42201424,40,NaN
14.43185902,40,NaN
14.4417038,40,NaN
14.45154762,40,-206.1850596
14.4613924,40,-206.2563017
14.47123623,40,-206.2755657
14.48108101,40,-206.1373416
14.49092484,40,-206.3338669
14.50076962,40,-205.3938677
14.5106144,40,-205.9213915
14.52045822,40,-205.7477204
14.530303,40,-205.7074508
14.54014683,40,NaN
14.54999161,40,NaN
14.55983543,40,NaN
14.56968021,40,-204.0929693
14.57952499,40,-203.5510042
14.58936882,40,-204.1411963
14.5992136,40,-204.4335328
14.60905743,40,-203.5054564
14.61890221,40,-203.8033925
14.62874699,40,-204.0352039
14.63859081,40,-204.6390069
14.64843559,40,-204.7803926
14.65827942,40,-204.1771255
14.6681242,40,-204.3248075
14.67796803,40,-204.4735076
14.68781281,40,NaN
14.69765759,40,NaN
14.70750141,40,NaN
14.71734619,40,NaN
14.72719002,40,-202.9031003
14.7370348,40,-202.8416375
14.74687862,40,-202.3354141
14.7567234,40,-202.4331275
14.76656818,40,-202.6880343
14.77641201,40,-203.0684387
14.78625679,40,-202.8696628
14.79610062,40,-202.9814157
14.8059454,40,-203.0661078
14.81579018,40,-202.9297323
14.825634,40,NaN
14.83547878,40,NaN
14.84532261,40,NaN
14.85516739,40,NaN
14.86501122,40,-202.8764146
14.874856,40,-202.3072548
14.88470078,40,-201.9499726
14.8945446,40,-201.7655576
14.90438938,40,-201.90764
14.91423321,40,-201.506873
14.92407799,40,NaN
14.93392181,40,-201.3211988
14.94376659,40,-201.2669969
14.95361137,40,-201.2331576
14.9634552,40,-201.1353638
14.97329998,40,-200.7643369
14.98314381,40,NaN
14.99298859,40,NaN
15.00283337,40,NaN
15.01267719,40,-200.8215663
15.02252197,40,-200.3291144
15.0323658,40,-200.2366791
15.04221058,40,-200.429641
15.05205441,40,-200.7768223
15.06189919,40,-200.1396356
15.07174397,40,-200.0887292
15.08158779,40,-200.2646508
15.09143257,40,-200.8576563
15.1012764,40,NaN
15.11112118,40,NaN
15.12096596,40,NaN
15.13080978,40,NaN
15.14065456,40,NaN
15.15049839,40,NaN
15.16034317,40,NaN
15.170187,40,NaN
15.18003178,40,NaN
15.18987656,40,NaN
15.19972038,40,NaN
15.20956516,40,NaN
15.21940899,40,NaN
15.22925377,40,NaN
15.2390976,40,NaN
15.24894238,40,NaN
15.25878716,40,NaN
15.26863098,40,NaN
15.27847576,40,NaN
15.28831959,40,NaN
15.29816437,40,NaN
15.30800915,40,NaN
15.31785297,40,NaN
15.32769775,40,NaN
15.33754158,40,NaN
15.34738636,40,NaN
15.35723019,40,NaN
15.36707497,40,NaN
15.37691975,40,NaN
15.38676357,40,NaN
15.39660835,40,NaN
15.40645218,40,NaN
15.41629696,40,NaN
15.42614079,40,NaN
15.43598557,40,NaN
15.44583035,40,NaN
15.45567417,40,NaN
15.46551895,40,NaN
15.47536278,40,NaN
15.48520756,40,NaN
15.49505234,40,NaN
15.50489616,40,-195.9738348
15.51474094,40,-196.0294567
15.52458477,40,-196.1154616
15.53442955,40,-196.2247763
15.54427338,40,-195.9160695
15.55411816,40,-196.1823901
15.56396294,40,-195.7986366
15.57380676,40,-195.8460599
15.58365154,40,-195.9401562
15.59349537,40,NaN
15.60334015,40,-195.6959665
15.61318398,40,-195.1450258
15.62302876,40,-195.3304053
15.63287354,40,-195.28751
15.64271736,40,-195.0542785
15.65256214,40,-194.4741605
15.66240597,40,-194.4600407
15.67225075,40,-194.6455005
15.68209553,40,-194.8598967
15.69193935,40,-195.0266819
15.70178413,40,-194.9908064
15.71162796,40,-194.9695597
15.72147274,40,-194.6384272
15.73131657,40,-194.510947
15.74116135,40,-194.69989
15.75100613,40,-194.6004886
15.76084995,40,-194.6246557
15.77069473,40,-194.3446172
15.78053856,40,-193.9771269
15.79038334,40,-194.225925
15.80022717,40,-194.5167878
15.81007195,40,NaN
15.81991673,40,-193.4367158
15.82976055,40,-193.6779315
15.83960533,40,-193.6824327
15.84944916,40,-193.4519341
15.85929394,40,-192.754919
15.86913872,40,-193.2230967
15.87898254,40,-192.6637163
15.88882732,40,-192.9212488
15.89867115,40,NaN
15.90851593,40,NaN
15.91835976,40,-192.0777841
15.92820454,40,-192.1440696
15.93804932,40,-191.7852066
15.94789314,40,-192.2346829
15.95773792,40,-191.5780713
15.96758175,40,-192.2650123
15.97742653,40,NaN
15.98727036,40,NaN
15.99711514,40,-191.003285
16.00695992,40,-191.0340164
16.01680374,40,NaN
16.02664757,40,NaN
16.0364933,40,-189.6904102
16.04633713,40,-190.2299907
16.05618095,40,-190.4997944
16.06602669,40,-190.9266576
16.07587051,40,-191.2376686
16.08571434,40,NaN
16.09555817,40,NaN
16.1054039,40,NaN
16.11524773,40,-190.0575522
16.12509155,40,-190.0085481
16.13493729,40,-190.2275258
16.14478111,40,-190.8657843
16.15462494,40,-189.4472118
16.16446877,40,NaN
16.1743145,40,NaN
16.18415833,40,NaN
16.19400215,40,-188.8593774
16.20384789,40,-188.7949675
16.21369171,40,-189.1564294
16.22353554,40,-189.569387
16.23337936,40,-189.7656444
16.2432251,40,-189.9818089
16.25306892,40,-189.5383074
16.26291275,40,-189.2653154
16.27275848,40,-188.8401937
16.28260231,40,-189.8922941
16.29244614,40,-189.9431468
16.30228996,40,-189.387571
16.3121357,40,-188.8048004
16.32197952,40,-188.8324238
16.33182335,40,NaN
16.34166908,40,-189.4845074
16.35151291,40,NaN
16.36135674,40,-187.1962401
16.37120247,40,-188.715232
16.3810463,40,-189.0808736
16.39089012,40,-188.8187595
16.40073395,40,NaN
16.41057968,40,NaN
16.42042351,40,NaN
16.43026733,40,NaN
16.44011307,40,NaN
16.44995689,40,NaN
16.45980072,40,NaN
16.46964455,40,NaN
16.47949028,40,NaN
16.48933411,40,-186.9528541
16.49917793,40,-187.290015
16.50902367,40,-187.3661066
16.51886749,40,-187.4788507
16.52871132,40,-187.2452174
16.53855515,40,-186.600475
16.54840088,40,-186.766778
16.55824471,40,NaN
16.56808853,40,NaN
16.57793427,40,NaN
16.58777809,40,NaN
16.59762192,40,NaN
16.60746574,40,NaN
16.61731148,40,NaN
16.6271553,40,NaN
16.63699913,40,NaN
16.64684486,40,NaN
16.65668869,40,NaN
16.66653252,40,NaN
16.67637634,40,NaN
16.68622208,40,NaN
16.6960659,40,NaN
16.70590973,40,NaN
16.71575546,40,NaN
16.72559929,40,NaN
16.73544312,40,NaN
16.74528885,40,NaN
16.75513268,40,NaN
16.7649765,40,NaN
16.77482033,40,NaN
16.78466606,40,NaN
16.79450989,40,NaN
16.80435371,40,NaN
16.81419945,40,NaN
16.82404327,40,NaN
16.8338871,40,NaN
16.84373093,40,NaN
16.85357666,40,NaN
16.86342049,40,NaN
16.87326431,40,NaN
16.88311005,40,NaN
16.89295387,40,NaN
16.9027977,40,NaN
16.91264153,40,NaN
16.92248726,40,NaN
16.93233109,40,NaN
16.94217491,40,NaN
16.95202065,40,NaN
16.96186447,40,NaN
16.9717083,40,NaN
16.98155212,40,NaN
16.99139786,40,NaN
17.00124168,40,NaN
17.01108551,40,NaN
17.02093124,40,NaN
17.03077507,40,NaN
17.0406189,40,NaN
17.05046463,40,NaN
17.06030846,40,NaN
17.07015228,40,-181.4223881
17.07999611,40,-181.5237721
17.08984184,40,-181.5538336
17.09968567,40,NaN
17.1095295,40,NaN
17.11937523,40,NaN
17.12921906,40,NaN
17.13906288,40,NaN
17.14890671,40,NaN
17.15875244,40,NaN
17.16859627,40,NaN
17.17844009,40,NaN
17.18828583,40,NaN
17.19812965,40,NaN
17.20797348,40,NaN
17.21781731,40,NaN
17.22766304,40,NaN
17.23750687,40,NaN
17.24735069,40,-178.9999155
17.25719643,40,NaN
17.26704025,40,NaN
17.27688408,40,NaN
17.28672791,40,-179.6542497
17.29657364,40,-179.5865978
17.30641747,40,-179.6497753
17.31626129,40,NaN
17.32610703,40,NaN
17.33595085,40,NaN
17.34579468,40,NaN
17.3556385,40,-178.8235384
17.36548424,40,-179.1976465
17.37532806,40,-179.4158204
17.38517189,40,NaN
17.39501762,40,NaN
17.40486145,40,NaN
17.41470528,40,NaN
17.42455101,40,NaN
17.43439484,40,NaN
17.44423866,40,NaN
17.45408249,40,NaN
17.46392822,40,NaN
17.47377205,40,NaN
17.48361588,40,NaN
17.49346161,40,NaN
17.50330544,40,NaN
17.51314926,40,NaN
17.52299309,40,NaN
17.53283882,40,NaN
17.54268265,40,NaN
17.55252647,40,NaN
17.56237221,40,NaN
17.57221603,40,NaN
17.58205986,40,-175.7988973
17.59190369,40,-175.4154921
17.60174942,40,-175.1351857
17.61159325,40,-175.2156177
17.62143707,40,-175.2769197
17.63128281,40,-174.98035
17.64112663,40,-175.4392574
17.65097046,40,-175.1497074
17.66081429,40,-175.2247005
17.67066002,40,-175.2402671
17.68050385,40,-175.075009
17.69034767,40,-174.7455109
17.70019341,40,-174.924487
17.71003723,40,-175.3478671
17.71988106,40,NaN
17.72972488,40,-174.298312
17.73957062,40,-174.366339
17.74941444,40,-174.4229254
17.75925827,40,NaN
17.769104,40,NaN
17.77894783,40,NaN
17.78879166,40,NaN
17.79863739,40,NaN
17.80848122,40,NaN
17.81832504,40,NaN
17.82816887,40,NaN
17.8380146,40,NaN
17.84785843,40,NaN
17.85770226,40,NaN
17.86754799,40,NaN
17.87739182,40,NaN
17.88723564,40,NaN
17.89707947,40,NaN
17.9069252,40,NaN
17.91676903,40,NaN
17.92661285,40,NaN
17.93645859,40,NaN
17.94630241,40,-172.4669694
17.95614624,40,-172.4749269
17.96599007,40,-172.5622715
17.9758358,40,-172.6616728
17.98567963,40,-172.6591007
17.99552345,40,NaN
18.00536919,40,NaN
18.01521301,40,-172.4776062
18.02505684,40,-170.9870146
18.03490067,40,NaN
18.0447464,40,NaN
18.05459023,40,NaN
18.06443405,40,NaN
18.07427979,40,NaN
18.08412361,40,NaN
18.09396744,40,-170.7467902
18.10381126,40,-170.7475404
18.113657,40,-170.6879532
18.12350082,40,-170.7070565
18.13334465,40,-170.803457
18.14319038,40,NaN
18.15303421,40,NaN
18.16287804,40,NaN
18.17272377,40,NaN
18.1825676,40,NaN
18.19241142,40,NaN
18.20225525,40,NaN
18.21210098,40,NaN
18.22194481,40,NaN
18.23178864,40,NaN
18.24163437,40,NaN
18.2514782,40,NaN
18.26132202,40,NaN
18.27116585,40,NaN
18.28101158,40,NaN
18.29085541,40,NaN
18.30069923,40,NaN
18.31054497,40,NaN
18.32038879,40,NaN
18.33023262,40,NaN
18.34007645,40,NaN
18.34992218,40,NaN
18.35976601,40,NaN
18.36960983,40,NaN
18.37945557,40,NaN
18.38929939,40,NaN
18.39914322,40,NaN
18.40898705,40,NaN
18.41883278,40,NaN
18.42867661,40,NaN
18.43852043,40,NaN
18.44836617,40,NaN
18.45820999,40,NaN
18.46805382,40,NaN
18.47789764,40,NaN
18.48774338,40,NaN
18.4975872,40,NaN
18.50743103,40,NaN
18.51727676,40,NaN
18.52712059,40,NaN
18.53696442,40,NaN
18.54681015,40,NaN
18.55665398,40,NaN
18.5664978,40,NaN
18.57634163,40,NaN
18.58618736,40,NaN
18.59603119,40,NaN
18.60587502,40,NaN
18.61572075,40,NaN
18.62556458,40,NaN
18.6354084,40,NaN
18.64525223,40,-165.4098754
18.65509796,40,-165.7391056
18.66494179,40,NaN
18.67478561,40,NaN
18.68463135,40,-164.602849
18.69447517,40,-164.7361701
18.704319,40,NaN
18.71416283,40,NaN
18.72400856,40,NaN
18.73385239,40,NaN
18.74369621,40,NaN
18.75354195,40,NaN
18.76338577,40,NaN
18.7732296,40,NaN
18.78307343,40,NaN
18.79291916,40,NaN
18.80276299,40,NaN
18.81260681,40,NaN
18.82245255,40,NaN
18.83229637,40,NaN
18.8421402,40,NaN
18.85198402,40,-163.5288054
18.86182976,40,-163.5741388
18.87167358,40,-163.7361282
18.88151741,40,NaN
18.89136314,40,-164.02324
18.90120697,40,-164.1753428
18.9110508,40,NaN
18.92089653,40,NaN
18.93074036,40,NaN
18.94058418,40,NaN
18.95042801,40,NaN
18.96027374,40,NaN
18.97011757,40,NaN
18.9799614,40,NaN
18.98980713,40,NaN
18.99965096,40,-162.4117324
19.00949478,40,-161.9864501
19.01933861,40,-161.254899
19.02918434,40,NaN
19.03902817,40,-162.5258431
19.04887199,40,NaN
19.05871773,40,NaN
19.06856155,40,-162.0562186
19.07840538,40,-162.1783402
19.08824921,40,-161.8009366
19.09809494,40,-161.4472982
19.10793877,40,NaN
19.11778259,40,NaN
19.12762833,40,-160.5171856
19.13747215,40,-161.0309914
19.14731598,40,-161.2629368
19.15715981,40,-161.1911321
19.16700554,40,-161.1942936
19.17684937,40,NaN
19.18669319,40,-160.4756031
19.19653893,40,-160.7125856
19.20638275,40,-160.8112099
19.21622658,40,-161.1401989
19.2260704,40,NaN
19.23591614,40,-159.9871165
19.24575996,40,-159.9221975
19.25560379,40,NaN
19.26544952,40,-159.0783577
19.27529335,40,-159.237641
19.28513718,40,-159.2887885
19.29498291,40,-159.3716855
19.30482674,40,-159.4050157
19.31467056,40,-159.2148939
19.32451439,40,NaN
19.33436012,40,NaN
19.34420395,40,-159.1435446
19.35404778,40,-158.8650869
19.36389351,40,-158.5770105
19.37373734,40,-158.5906213
19.38358116,40,NaN
19.39342499,40,NaN
19.40327072,40,NaN
19.41311455,40,NaN
19.42295837,40,NaN
19.43280411,40,-157.4612773
19.44264793,40,-157.4232583
19.45249176,40,-157.836725
19.46233559,40,-157.3409507
19.47218132,40,-157.3095495
19.48202515,40,-157.5799159
19.49186897,40,-157.3538113
19.50171471,40,-157.2932863
19.51155853,40,-157.1114167
19.52140236,40,-157.1999669
19.53124619,40,-157.3566781
19.54109192,40,-157.2031017
19.55093575,40,-157.3177749
19.56077957,40,NaN
19.57062531,40,NaN
19.58046913,40,NaN
19.59031296,40,NaN
19.60015678,40,NaN
19.61000252,40,NaN
19.61984634,40,-156.4726759
19.62969017,40,-156.773586
19.6395359,40,-156.3598514
19.64937973,40,-155.8511361
19.65922356,40,-155.3590325
19.66906929,40,-155.1714828
19.67891312,40,NaN
19.68875694,40,NaN
19.69860077,40,NaN
19.7084465,40,NaN
19.71829033,40,NaN
19.72813416,40,NaN
19.73797989,40,NaN
19.74782372,40,NaN
19.75766754,40,NaN
19.76751137,40,NaN
19.7773571,40,NaN
19.78720093,40,NaN
19.79704475,40,NaN
19.80689049,40,NaN
19.81673431,40,NaN
19.82657814,40,NaN
19.83642197,40,NaN
19.8462677,40,NaN
19.85611153,40,NaN
19.86595535,40,NaN
19.87580109,40,NaN
19.88564491,40,NaN
19.89548874,40,NaN
19.90533257,40,NaN
19.9151783,40,NaN
19.92502213,40,NaN
